[INFO ] [2021-08-02 17:08:39,031] Pre-condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-15 21:44:57,383] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-15 21:44:57,511] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-15 21:45:00,741] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-15 21:45:00,876] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-15 21:45:31,365] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-15 21:45:31,365] OS name = windows 10
[INFO ] [2021-08-16 20:21:26,513] ---------- START delete file in folder ----------
[INFO ] [2021-08-16 20:21:26,514] ---------- END delete file in folder ----------
[INFO ] [2021-08-16 20:21:26,529] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-16 20:21:34,879] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-16 20:21:36,865] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-16 20:21:37,235] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-16 20:21:37,397] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-16 20:21:37,523] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-16 20:21:37,894] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-16 20:21:38,234] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-16 20:21:38,575] User_01_Register - Step 08: Enter to Email textbox with value: automationfc2820@mailinator.com
[INFO ] [2021-08-16 20:21:38,754] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-16 20:21:38,884] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-16 20:21:39,047] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-16 20:21:39,170] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-16 20:21:41,627] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-16 20:21:41,726]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-16 20:21:41,731] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-16 20:21:43,820] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-16 20:21:44,372] User_02_Login - Step 02: Enter to Email textbox with value: automationfc2820@mailinator.com
[INFO ] [2021-08-16 20:21:44,531] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-16 20:21:44,660] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-16 20:21:46,562] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-16 20:21:46,562] OS name = windows 10
[INFO ] [2021-08-16 20:21:47,656] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-16 20:21:54,888] User_01_Register - Step 01: Click to Register link
[INFO ] [2021-08-16 20:21:55,597] User_01_Register - Step 02: Click to Male radio button
[INFO ] [2021-08-16 20:21:55,953] User_01_Register - Step 03: Enter to Firstname textbox
[INFO ] [2021-08-16 20:21:56,095] User_01_Register - Step 04: Enter to Lastname textbox
[INFO ] [2021-08-16 20:21:56,228] User_01_Register - Step 05: Select Day dropdown
[INFO ] [2021-08-16 20:21:56,522] User_01_Register - Step 06: Select Month dropdown
[INFO ] [2021-08-16 20:21:56,793] User_01_Register - Step07: Select Year dropdown
[INFO ] [2021-08-16 20:21:57,067] User_01_Register - Step 08: Enter to Email textbox with value: automationfc571@mailinator.com
[INFO ] [2021-08-16 20:21:57,211] User_01_Register - Step 09: Enter to Company textbox with value: Automation FC
[INFO ] [2021-08-16 20:21:57,322] User_01_Register - Step 10: Enter to Password textbox with value: 123456
[INFO ] [2021-08-16 20:21:57,431] User_01_Register - Step 11: Enter to Confirm Password textbox with value: 123456
[INFO ] [2021-08-16 20:21:57,552] User_01_Register - Step 12: Click to Register button
[INFO ] [2021-08-16 20:21:59,849] User_01_Register - Step 13: Verify success Message is displayed
[INFO ] [2021-08-16 20:21:59,946]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-16 20:21:59,946] User_01_Register - Step 14: Click to Logout link
[INFO ] [2021-08-16 20:22:02,293] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-16 20:22:03,498] User_02_Login - Step 02: Enter to Email textbox with value: automationfc571@mailinator.com
[INFO ] [2021-08-16 20:22:03,658] User_02_Login - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-16 20:22:03,790] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-16 20:22:06,314] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-16 20:22:06,314] OS name = windows 10
[INFO ] [2021-08-16 20:27:29,174] ---------- START delete file in folder ----------
[INFO ] [2021-08-16 20:27:29,175] ---------- END delete file in folder ----------
[INFO ] [2021-08-16 20:27:29,192] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-16 20:27:37,065] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-16 20:27:38,501] Pre-condition - Step 02: Set login page Cookie
[INFO ] [2021-08-16 20:27:38,754] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-16 20:27:38,754] OS name = windows 10
[INFO ] [2021-08-16 20:31:22,054] Pre-condition: Open browser 'firefox' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-16 20:31:28,906] Pre-condition - Step 01: Click to Login link
[INFO ] [2021-08-16 20:31:30,432] Pre-condition - Step 02: Set login page Cookie
[INFO ] [2021-08-16 20:31:37,430] Post-Condition: Close browser'firefox'
[INFO ] [2021-08-16 20:31:37,431] OS name = windows 10
